type,region,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
Scratch,L1,00001636,00001396,00001324,00001208,00001148,00001044,00001008,00000924,00000908,00000888,+02233.150,+01094.201,+01890.630,+00641.522,+02249.319,+01936.146,+02244.701,+02276.458,+01651.858,+01610.228,+01855.281,+02281.260,+02094.282,+01125.661,+02025.586,+00638.779,+02249.135,+02089.605,+01966.259,+00599.42
Scratch,L2,00000684,00000636,00000532,00000520,00000512,00000480,00000468,00000444,00000436,00000000,+01752.591,+03010.764,+02243.732,+02469.257,+02255.487,+02446.533,+02184.848,+03072.155,+02192.786,+02953.033,+01747.869,+02996.592,+02273.952,+04043.959,+01720.546,+02946.145,+02243.557,+02487.901,+00000.000,+00000.00
Scratch,L3,00002835,00002457,00002070,00001953,00001593,00001512,00001035,00000000,00000000,00000000,+02212.785,+04943.849,+02219.776,+04661.415,+02117.435,+04569.122,+01740.629,+05202.733,+02219.504,+04843.715,+02192.604,+04292.162,+01761.071,+04462.130,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,L4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,L5,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,L6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,L7 Left SIM,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,R1,00002880,00002712,00002664,00002604,00002568,00002440,00002256,00002156,00002132,00001824,+02288.455,+00367.289,+02272.334,+01198.144,+02194.182,+01390.902,+02273.138,+00502.655,+01710.582,+00644.522,+02271.799,+01268.623,+02218.281,+00349.374,+02268.116,+00292.465,+01689.663,+00787.545,+01682.070,+00825.42
Scratch,R2,00002740,00002464,00002296,00001788,00001768,00001620,00001596,00001588,00001348,00001328,+01815.052,+02703.611,+02131.229,+03210.623,+02147.830,+03368.247,+02190.895,+03453.509,+02246.154,+02540.496,+02241.056,+03539.528,+02202.391,+02560.453,+01693.052,+03863.052,+01719.057,+02545.344,+02236.753,+03498.19
Scratch,R3,00003788,00003084,00002616,00002296,00002172,00002136,00001936,00001800,00001800,00001768,+01760.373,+05937.763,+01970.087,+05619.771,+02234.619,+05899.241,+01700.302,+05191.273,+02260.537,+05248.632,+01948.730,+04708.057,+01847.656,+04568.936,+01689.395,+05579.319,+01721.893,+04624.479,+01697.181,+04191.96
Scratch,R4,00000456,00000420,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+01987.796,+01983.562,+01947.957,+02317.752,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,R5,00000488,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+01977.164,+03779.696,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
