type,region,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
Scratch,D1,00087828,00065884,00051200,00026196,00003156,00002248,00000464,00000000,00000000,00000000,+03290.440,+00722.385,+03234.059,+01273.492,+03256.999,+01010.646,+03139.543,+00523.205,+03127.224,+00426.400,+02581.516,+01431.337,+03414.268,+00468.784,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,D2,00001732,00001564,00001232,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+02580.531,+04463.672,+03548.115,+04472.284,+03444.298,+04517.724,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,D3,00009456,00007944,00005784,00003236,00002668,00002372,00001448,00001164,00001056,00000848,+02650.263,+06352.833,+03608.914,+06102.790,+02897.776,+05631.767,+03259.730,+06496.017,+03048.431,+06561.190,+02753.759,+06494.765,+02613.304,+06104.352,+03159.370,+06401.484,+03321.922,+06561.942,+03647.427,+05448.97
Scratch,D4,00003560,00001992,00000964,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+02012.160,+06521.100,+02367.731,+06556.505,+02434.476,+05524.498,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,D5,00002024,00001212,00001096,00000940,00000608,00000584,00000000,00000000,00000000,00000000,+01238.758,+06222.657,+00388.154,+05477.106,+00404.732,+06023.607,+00402.473,+05470.905,+00825.147,+06578.106,+00391.040,+05970.172,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,D6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,D7,00001996,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00524.234,+01613.078,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,D8,00038192,00032424,00003656,00003456,00002876,00002716,00001960,00000760,00000488,00000448,+01944.351,+02397.239,+01936.852,+02291.371,+02524.644,+01217.342,+02123.916,+02220.080,+01691.011,+02205.836,+01690.335,+02188.193,+02045.545,+01643.668,+01512.564,+02181.788,+01517.562,+02165.194,+01456.644,+01784.32
Scratch,D9,00068436,00048732,00001444,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+02065.106,+02840.653,+01973.552,+02582.356,+01563.998,+04369.413,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,D10,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Shape,D11,093
Shape,D12,098
Scratch,D13,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Crack,D1,+0000000.000,+0000000.000,+0000001.000,+0000000.000,+0000001.000,+0000001.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,00066037,00053352,00047534,00032473,00030101,00028522,00000000,00000000,00000000,00000000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.00
Crack,D10,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
Crack,D11,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
