Back
Scratch, H1,00000452,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00707.623,+00842.589,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, H2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, H3,00002056,00001248,00001052,00000864,00000452,00000452,00000000,00000000,00000000,00000000,+00661.871,+05964.325,+00615.206,+05277.393,+00507.990,+05604.766,+01093.036,+06323.212,+00871.364,+06207.063,+00699.864,+06321.858,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, H4,00001020,00000936,00000908,00000904,00000868,00000800,00000564,00000484,00000416,00000000,+01595.718,+06210.567,+01900.782,+04881.843,+02225.902,+06195.630,+02463.248,+06507.571,+02618.452,+06404.849,+02220.005,+06480.122,+01976.947,+06246.194,+02041.682,+06389.194,+01835.458,+06296.761,+00000.000,+00000.000,
Scratch, H5,00002292,00001644,00000948,00000820,00000800,00000696,00000692,00000684,00000484,00000416,+03154.983,+05936.576,+03222.546,+05293.972,+03100.844,+05232.131,+02618.223,+06404.947,+03751.673,+05122.059,+02785.160,+06500.108,+03742.167,+04948.341,+03088.809,+06158.579,+02788.447,+06456.414,+02826.732,+06237.616,
Scratch, H6,00000528,00000520,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+02574.520,+03816.347,+03580.722,+03642.580,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, H7,00000940,00000456,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+02701.346,+01945.409,+03225.192,+01924.624,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, H8,00008060,00001712,00001708,00001588,00001428,00001056,00000940,00000776,00000724,00000544,+01764.092,+01226.925,+01894.019,+00348.817,+02277.590,+01888.406,+02471.672,+01940.458,+01985.398,+01777.393,+01901.701,+01791.883,+01756.243,+00624.093,+02219.440,+01861.527,+01785.833,+01081.199,+01876.750,+00248.772,
Scratch, H9,00000548,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+02575.206,+03816.275,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Shape, H10 cam1,90.195,
Shape, H11 cam2,083,
Shape, H12 cam3,087,
Shape, H13 Flash,93.725,
Shape, H14 mic,92.156,
Shape, H15 Logo,93.725,
Scratch, H15 Logo,00002936,00002216,00001888,00001668,00001572,00001492,00001356,00001244,00001080,00001072,+02311.806,+03344.151,+01918.669,+03364.523,+01957.969,+03284.854,+02200.030,+03205.021,+02342.438,+03451.511,+02144.582,+03282.726,+02020.315,+03268.824,+02284.096,+03410.532,+02085.052,+03358.505,+01987.209,+03541.479,
Shape, H16 Script,00.000,
Shape, H17 Lidar,00.000,
Scratch, H18 cam area,00003984,00000960,00000496,00000320,00000320,00000304,00000256,00000192,00000144,00000144,+03467.633,+01014.775,+02579.672,+01449.922,+02481.064,+01459.500,+03079.006,+01060.655,+02402.606,+01450.655,+03557.648,+00934.013,+02437.806,+01455.355,+02398.806,+01466.855,+02634.139,+01437.522,+02520.806,+01458.855,
OCR, H1,          ,99,99,99,99,99,99,99,99,99,99,
OCR, H2,          ,99,99,99,99,99,99,99,99,99,99,
OCR, H3,          ,99,99,99,99,99,99,99,99,99,99,
OCR, H4,          ,99,99,99,99,99,99,99,99,99,99,
OCR, H5,          ,99,99,99,99,99,99,99,99,99,99,
OCR, H6,          ,99,99,99,99,99,99,99,99,99,99,
OCR, H7,          ,99,99,99,99,99,99,99,99,99,99,
OCR, H8,          ,99,99,99,99,99,99,99,99,99,99,
OCR, H9,          ,99,99,99,99,99,99,99,99,99,99,
Crack, H1,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,00000.000,00000.000,00000.000,00000.000,00000.000,00000.000,00000.000,00000.000,00000.000,00000.000,
Crack, H10,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,
Crack, H11,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,
Crack, All Edges,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,
Crack, Camera Edges,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,
Crack, H12,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,
Crack, H18,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,
data_end
