type,region,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
Scratch,L1,00003484,00001936,00000956,00000788,00000736,00000592,00000548,00000520,00000492,00000476,+02125.796,+01778.394,+02136.231,+01736.790,+01986.687,+01736.134,+02178.287,+02197.689,+02150.329,+01816.282,+01651.534,+01402.537,+01739.186,+00520.528,+02128.109,+01237.183,+02222.015,+01834.524,+01741.517,+00534.58
Scratch,L2,00000820,00000728,00000692,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+01747.613,+02683.884,+01844.048,+03910.355,+01745.612,+02657.116,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,L3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,L4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,L5,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,L6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,L7 Left SIM,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,R1,00003544,00002984,00002892,00002736,00002612,00002304,00002256,00001744,00001704,00001648,+02237.928,+01097.244,+01881.191,+01354.722,+01794.916,+01189.012,+02165.919,+01248.188,+02195.361,+01707.347,+02187.630,+01949.478,+02235.163,+01580.503,+02258.421,+00981.925,+01999.987,+00437.795,+02116.432,+00937.94
Scratch,R2,00003940,00001340,00001120,00001108,00000952,00000948,00000844,00000580,00000524,00000424,+02235.625,+02558.689,+02273.027,+02977.044,+02272.156,+03933.515,+02273.886,+02923.569,+02201.678,+02374.125,+02272.707,+04039.925,+02266.163,+03778.268,+01948.319,+03276.593,+02264.799,+02506.729,+01674.069,+02638.28
Scratch,R3,00002344,00001948,00001928,00001868,00001844,00001824,00001556,00001528,00001508,00001232,+01974.914,+05004.841,+02223.400,+04253.656,+01702.583,+04616.687,+01849.906,+05764.984,+02229.549,+05097.857,+01951.212,+05068.409,+02194.570,+04943.819,+02041.928,+05741.923,+02232.133,+04653.954,+02237.640,+04706.15
Scratch,R4,00002196,00000420,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+01940.358,+02033.466,+01981.718,+02120.855,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,R5,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
