type,region,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
Scratch,L1,00003860,00003696,00003488,00002780,00002192,00001928,00001800,00001732,00001564,00001556,+01759.510,+01791.220,+02104.482,+01509.720,+01705.555,+02134.847,+01738.854,+02012.944,+01684.588,+00778.996,+01854.155,+01796.414,+01822.893,+01028.224,+02100.334,+01615.568,+01715.585,+01690.341,+01690.353,+01083.13
Scratch,L2,00002000,00001456,00001172,00000832,00000600,00000440,00000428,00000000,00000000,00000000,+01717.586,+02475.171,+01745.038,+02409.761,+01712.039,+02738.429,+01881.433,+02987.835,+01714.090,+02805.070,+02087.522,+02391.769,+01638.394,+02592.707,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,L3,00005328,00004176,00003879,00003474,00002646,00002439,00002286,00001980,00001917,00001476,+01779.371,+04871.621,+01801.616,+04711.804,+01879.083,+05355.479,+02124.935,+04558.184,+01760.178,+04789.785,+02077.521,+05380.223,+02190.360,+05423.661,+02030.194,+05032.393,+02112.810,+05076.691,+01841.408,+04653.20
Scratch,L4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,L5,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,L6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,L7 Left SIM,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,R1,00003696,00003516,00002964,00002876,00002396,00001600,00001480,00001468,00001412,00001176,+02139.479,+01576.591,+02009.277,+00548.232,+02161.676,+00508.061,+02206.919,+01862.880,+01963.593,+01156.492,+01749.462,+02153.415,+01975.158,+01649.266,+01882.757,+01642.466,+02090.612,+01021.548,+02206.078,+00872.77
Scratch,R2,00002940,00002832,00001616,00001180,00001160,00001100,00001044,00000868,00000808,00000776,+02012.136,+02806.421,+02080.208,+03233.529,+01755.839,+02265.854,+02187.989,+02292.737,+01971.414,+03309.648,+01979.189,+02670.177,+01940.938,+02849.232,+01774.527,+02468.925,+01998.788,+02733.231,+02142.837,+02537.53
Scratch,R3,00003120,00002732,00001376,00001356,00001244,00001244,00001140,00001060,00001040,00001020,+02180.098,+05604.053,+02221.615,+05745.065,+01908.413,+05647.584,+02061.095,+05944.311,+01999.963,+05292.352,+01985.469,+05793.135,+02197.801,+05463.196,+01722.217,+05624.309,+01800.195,+05736.137,+02186.257,+05358.89
Scratch,R4,00000552,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+01898.533,+01939.020,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,R5,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
