type,region,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
Scratch,T1,00003484,00003116,00002720,00001800,00001772,00001592,00001200,00000996,00000708,00000684,+01751.256,+00340.988,+01732.439,+01027.617,+02332.654,+00583.115,+01843.035,+01031.308,+01768.723,+00564.790,+02180.115,+00658.544,+02183.789,+00878.715,+02233.002,+00782.033,+02302.684,+00504.166,+02404.215,+00923.42
Scratch,T2,00002596,00002028,00001852,00001840,00001720,00001668,00001656,00001492,00001360,00001088,+01813.804,+01785.973,+01876.092,+01819.508,+01742.413,+01031.613,+02369.352,+01676.300,+02198.748,+01577.697,+01842.542,+01032.575,+01848.858,+01344.304,+02024.954,+01777.022,+02400.136,+01717.651,+01972.396,+01803.83
Scratch,T3,00003992,00002608,00002548,00001696,00001660,00001536,00001296,00001176,00000924,00000776,+01742.098,+02155.288,+02101.340,+02662.040,+01932.760,+01996.548,+01912.564,+02036.728,+01860.718,+02298.079,+02060.584,+01965.658,+01903.855,+02284.163,+02377.077,+02503.675,+02264.036,+01992.039,+01930.534,+01937.66
Scratch,T4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,B1,00001556,00001492,00001116,00001100,00001092,00001004,00000764,00000740,00000692,00000632,+02213.608,+00642.432,+01621.376,+00867.997,+02240.626,+01093.621,+02268.876,+00665.662,+01794.847,+00903.917,+01724.350,+00850.404,+02044.163,+00854.936,+01754.183,+00873.774,+02122.508,+00621.630,+01870.032,+00860.93
Scratch,B2,00007038,00005355,00004410,00004257,00003375,00002340,00002034,00001656,00001395,00001296,+02234.777,+01914.064,+01683.334,+01891.157,+02109.104,+01931.294,+02276.848,+01395.596,+02277.673,+02095.379,+01656.296,+01798.172,+02106.369,+02119.316,+01744.160,+01945.700,+01759.472,+01913.973,+02272.011,+01874.84
Scratch,B3,00006417,00004410,00003753,00002718,00002205,00001755,00001674,00001629,00001629,00001485,+01707.029,+02674.366,+02190.460,+02556.876,+01679.864,+02578.050,+02249.690,+02682.666,+01708.434,+02208.854,+01772.196,+02149.702,+02161.257,+02611.573,+02137.289,+02313.712,+02305.807,+02815.493,+02058.046,+02797.58
Shape,B4,093
Shape,B5,076
Shape,B6,062
Shape,B7,075
Shape,B8,086
Scratch,B9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
