type,region,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
Scratch,D1,00005432,00000604,00000588,00000484,00000432,00000424,00000000,00000000,00000000,00000000,+02938.036,+02160.479,+03258.577,+02472.552,+02576.678,+02414.036,+03605.070,+02474.594,+02568.366,+02430.968,+02581.946,+02469.960,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,D2,00010940,00004640,00002812,00001388,00000732,00000584,00000552,00000536,00000496,00000480,+03061.343,+02718.652,+02840.485,+02707.527,+03551.030,+02738.764,+03143.598,+02836.529,+02716.283,+02637.034,+03192.182,+02718.457,+03162.988,+02864.675,+03244.998,+02527.360,+02791.704,+02956.414,+03290.335,+02558.88
Scratch,D3,00001020,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+03639.629,+04825.022,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,D4,00000968,00000556,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+02446.720,+04884.979,+01481.851,+05436.168,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,D5,00001484,00001388,00000924,00000892,00000000,00000000,00000000,00000000,00000000,00000000,+01416.796,+05684.461,+01401.134,+05688.116,+01130.762,+06465.314,+01145.850,+06471.513,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,D6,00005764,00005312,00002856,00002804,00000704,00000568,00000544,00000000,00000000,00000000,+01164.782,+02765.179,+01185.802,+02601.263,+00542.941,+02536.910,+01392.408,+02679.085,+00732.652,+02653.970,+00723.785,+03376.651,+00736.202,+02669.996,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,D7,00002080,00000796,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00496.230,+02003.561,+00861.927,+01700.792,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,D8,00003824,00000536,00000436,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+02431.048,+02467.695,+01831.010,+00673.660,+02457.373,+02327.420,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,D9,00010804,00007560,00003560,00001448,00001412,00001152,00001092,00000916,00000732,00000728,+02240.190,+03027.247,+01991.387,+02801.276,+02182.069,+02753.689,+01961.343,+03490.318,+01584.003,+03533.366,+01586.121,+03549.784,+02450.403,+02537.058,+01674.673,+03780.805,+01905.816,+03783.401,+01905.205,+03766.96
Scratch,D10,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Shape,D11,094
Shape,D12,097
Scratch,D13,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Crack,D1,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.00
Crack,D10,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
Crack,D11,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
