type,region,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
Scratch,D1,00001912,00001496,00001492,00001276,00000908,00000612,00000504,00000448,00000412,00000000,+03013.300,+01074.974,+02742.455,+02132.432,+03032.797,+01082.074,+02583.551,+00922.064,+02732.545,+02154.392,+03379.918,+00781.572,+02924.003,+01123.570,+02989.589,+02233.455,+02720.055,+00534.655,+00000.000,+00000.00
Scratch,D2,00014432,00012760,00006952,00006036,00004952,00004620,00003772,00003736,00002860,00002380,+03446.001,+03383.725,+02661.109,+03725.029,+03140.672,+03113.487,+02808.143,+04017.048,+02854.917,+04180.260,+02852.489,+02989.926,+02955.128,+03282.056,+02624.001,+04359.175,+02657.973,+02760.555,+02568.047,+04442.77
Scratch,D3,00007248,00007212,00005916,00005388,00005344,00003492,00001784,00001516,00001460,00001312,+03089.127,+05002.449,+03236.577,+04979.560,+02701.542,+05137.342,+03372.757,+05295.156,+03104.344,+05898.387,+03169.621,+06587.357,+03383.363,+04961.053,+03387.224,+04983.092,+02958.542,+06428.569,+02623.362,+05040.23
Scratch,D4,00009236,00007944,00005672,00003888,00002140,00002108,00001408,00001244,00000860,00000840,+01724.650,+05431.876,+01568.132,+05183.635,+01801.516,+05687.575,+01977.523,+05975.718,+01476.261,+04608.651,+02255.393,+05412.137,+01815.382,+05489.154,+01828.285,+05502.255,+01714.899,+04882.956,+01513.912,+06188.29
Scratch,D5,00010768,00009632,00004272,00003792,00002992,00002776,00001356,00001180,00000816,00000560,+00808.347,+04751.652,+00985.562,+04863.365,+00983.695,+05120.220,+01398.971,+06060.215,+00881.830,+05372.678,+00780.963,+05725.920,+00446.020,+04634.136,+01418.421,+04731.627,+00480.602,+04628.967,+01219.044,+06492.88
Scratch,D6,00008916,00006612,00003444,00003288,00002972,00002340,00002060,00001796,00001616,00001452,+00536.534,+03557.877,+01354.658,+04356.588,+00843.112,+03073.066,+00827.733,+03054.158,+00445.610,+03661.886,+00964.625,+02796.475,+01259.105,+04205.193,+00810.486,+03865.531,+01194.918,+03546.678,+01223.212,+04194.43
Scratch,D7,00013148,00012592,00007632,00006948,00002544,00001864,00001612,00001132,00001012,00000808,+01315.967,+01825.854,+00914.384,+02058.719,+00832.612,+02516.449,+00914.021,+02498.039,+01176.595,+02218.572,+01360.370,+01955.318,+01379.031,+01950.683,+00939.925,+00712.108,+00951.312,+00699.180,+00493.761,+02235.51
Scratch,D8,00007540,00002392,00001652,00001344,00001032,00000844,00000792,00000740,00000724,00000692,+02194.271,+01357.589,+01481.270,+01910.657,+01671.257,+02031.845,+01556.166,+02223.901,+02139.091,+02476.381,+01696.514,+02015.415,+02141.558,+02361.335,+02137.959,+01601.162,+01541.332,+01313.515,+01470.569,+01102.90
Scratch,D9,00020684,00010980,00009296,00009068,00006000,00005848,00005068,00004532,00004416,00003948,+01878.699,+04246.736,+02034.895,+04162.558,+01900.785,+04140.350,+01503.756,+04505.891,+01603.559,+03957.821,+01825.160,+04371.141,+01927.083,+03445.577,+01925.091,+03422.941,+01580.120,+03817.981,+01465.643,+04132.08
Scratch,D10,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Shape,D11,085
Shape,D12,091
Scratch,D13,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Crack,D1,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.00
Crack,D10,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
Crack,D11,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
