type,region,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
Scratch,D1,00001768,00001124,00001112,00000852,00000764,00000720,00000448,00000432,00000428,00000428,+03614.593,+00945.753,+03484.505,+02113.485,+03630.251,+01239.442,+02649.361,+00906.528,+03378.146,+01906.404,+02905.238,+00962.104,+03628.701,+01714.121,+02675.956,+00868.953,+03474.234,+01776.746,+02848.152,+01131.05
Scratch,D2,00003056,00002932,00001928,00000668,00000504,00000476,00000460,00000000,00000000,00000000,+03071.990,+04018.477,+03312.817,+04391.897,+02982.734,+03256.694,+02725.353,+03435.771,+03171.042,+02588.001,+02672.477,+03546.448,+02917.922,+03918.868,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,D3,00001156,00000752,00000568,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+02839.126,+05998.168,+02738.544,+05983.575,+02995.809,+05435.672,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,D4,00001232,00000924,00000812,00000684,00000492,00000472,00000000,00000000,00000000,00000000,+02216.793,+05034.393,+01573.569,+06167.148,+01509.765,+06167.523,+01691.757,+04799.793,+02116.504,+05860.355,+02160.767,+04999.966,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,D5,00001488,00000988,00000700,00000648,00000504,00000492,00000000,00000000,00000000,00000000,+00946.310,+05987.091,+00620.919,+05993.903,+00574.255,+05173.020,+00641.499,+06221.630,+00601.257,+05965.068,+00664.156,+05053.450,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,D6,00004020,00002300,00001680,00001564,00000792,00000488,00000000,00000000,00000000,00000000,+01326.056,+03652.386,+01364.662,+02888.106,+00770.183,+02623.464,+01100.689,+03873.199,+00670.399,+04034.292,+00697.025,+03990.790,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,D7,00000772,00000440,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+01402.800,+01843.533,+00831.351,+01159.528,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,D8,00006120,00002200,00001560,00000648,00000532,00000524,00000516,00000436,00000000,00000000,+01566.310,+01835.583,+01478.291,+01500.293,+01800.139,+01946.326,+01632.272,+01640.019,+02050.573,+01755.196,+01674.617,+01909.155,+01725.574,+01319.564,+01575.978,+01436.417,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,D9,00001688,00000916,00000588,00000472,00000000,00000000,00000000,00000000,00000000,00000000,+01460.296,+04184.521,+01782.934,+03659.652,+02231.680,+04321.897,+02028.819,+03174.219,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,D10,00000584,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+01613.165,+00589.787,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Shape,D11,083
Shape,D12,095
Scratch,D13,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Crack,D1,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,00024716,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.00
Crack,D10,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
Crack,D11,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
