type,region,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
Scratch,L1,00003424,00002648,00002640,00002604,00002508,00002472,00002428,00002320,00002312,00002156,+02180.904,+01939.655,+02194.562,+02293.266,+02052.136,+02399.320,+01753.298,+00765.904,+01913.349,+02401.458,+02195.107,+02480.883,+02144.492,+02046.533,+02181.234,+02351.492,+02147.412,+02128.561,+02067.500,+01596.41
Scratch,L2,00004000,00003720,00003600,00003108,00003080,00002876,00002836,00002668,00002664,00002412,+01672.203,+03426.451,+01672.533,+03300.342,+02033.390,+02409.175,+02158.311,+03966.888,+01713.849,+04015.818,+02177.153,+03184.052,+01688.925,+03923.797,+02196.818,+02642.578,+01687.669,+03972.275,+02209.376,+03608.85
Scratch,L3,00002644,00002512,00002392,00002164,00001904,00001852,00001632,00001484,00001452,00001452,+02145.206,+04089.685,+01871.177,+04946.933,+02015.470,+05178.027,+01747.989,+04947.521,+01924.600,+05474.209,+01924.282,+05197.370,+02212.564,+04980.139,+01723.151,+05020.375,+02127.728,+04260.156,+02130.152,+05348.12
Scratch,L4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,L5,00003824,00000968,00000872,00000804,00000624,00000464,00000436,00000000,00000000,00000000,+01987.451,+02170.002,+01875.873,+02322.254,+01861.140,+02047.599,+01949.957,+01982.127,+01853.444,+02128.686,+01904.067,+02126.620,+01985.242,+02087.089,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,L6,00001852,00001336,00000424,00000400,00000000,00000000,00000000,00000000,00000000,00000000,+01985.415,+02662.864,+01876.513,+02751.806,+01867.474,+02840.841,+02013.338,+02754.956,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,L7 Left SIM,00002556,00002416,00001432,00001176,00001072,00001064,00001008,00000864,00000832,00000648,+01984.202,+03902.285,+01869.790,+03911.835,+01911.624,+03666.818,+01972.079,+03645.883,+01888.708,+03444.974,+01989.854,+03858.246,+01845.170,+03645.954,+01907.232,+03403.747,+01991.220,+03752.203,+01872.083,+03848.64
Scratch,R1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,R2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,R3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,R4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,R5,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
