Back
Scratch, H1,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, H2,00000756,00000704,00000548,00000428,00000424,00000000,00000000,00000000,00000000,00000000,+00550.708,+03651.311,+00540.539,+03570.478,+00606.994,+03442.392,+00756.731,+02794.253,+00694.224,+03658.835,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, H3,00012140,00011040,00002768,00002276,00001884,00000744,00000688,00000620,00000612,00000000,+01258.341,+04944.646,+01372.581,+05752.671,+01522.909,+05759.255,+01006.815,+05379.369,+00975.438,+05669.354,+01486.425,+05989.919,+01480.730,+06515.846,+01323.762,+05974.077,+00700.589,+05560.293,+00000.000,+00000.000,
Scratch, H4,00098848,00065360,00035688,00022552,00017256,00012388,00011076,00010444,00010352,00009396,+02023.351,+05420.808,+02167.826,+05241.935,+02096.484,+05600.969,+02539.550,+05474.234,+01821.826,+05799.418,+02083.967,+04986.905,+02187.280,+05838.842,+02387.554,+05741.079,+02094.520,+05010.756,+02379.501,+05855.641,
Scratch, H5,00061648,00022128,00017268,00016216,00015308,00014888,00009972,00008272,00005752,00001296,+02867.435,+05508.234,+03010.437,+05331.209,+02686.143,+05291.174,+02813.076,+05679.485,+02978.442,+05808.529,+02953.046,+05091.069,+03012.970,+05923.500,+03047.314,+05702.396,+02866.522,+05907.049,+02575.671,+05452.172,
Scratch, H6,00000684,00000544,00000476,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+03187.105,+03291.690,+03450.957,+03561.892,+03039.035,+04101.498,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, H7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, H8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, H9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Shape, H10 cam1,89.411,
Shape, H11 cam2,075,
Shape, H12 cam3,085,
Shape, H13 Flash,94.901,
Shape, H14 mic,91.764,
Shape, H15 Logo,91.372,
Scratch, H15 Logo,00001228,00000980,00000820,00000636,00000508,00000468,00000460,00000000,00000000,00000000,+01917.431,+03566.689,+02046.583,+03283.714,+02288.077,+03582.046,+02205.915,+03278.058,+02049.331,+03531.873,+02371.182,+03526.523,+02253.113,+03362.884,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Shape, H16 Script,00.000,
Shape, H17 Lidar,00.000,
Scratch, H18 cam area,00004448,00001824,00001680,00001600,00001072,00000480,00000400,00000240,00000240,00000224,+03473.129,+01012.490,+02814.789,+01323.381,+03526.724,+01135.892,+02860.718,+01250.869,+02817.154,+01374.868,+02897.238,+01131.149,+02566.998,+01455.229,+02988.171,+01086.749,+02733.505,+00516.082,+03079.866,+01061.320,
OCR, H1,          ,99,99,99,99,99,99,99,99,99,99,
OCR, H2,          ,99,99,99,99,99,99,99,99,99,99,
OCR, H3,          ,99,99,99,99,99,99,99,99,99,99,
OCR, H4,          ,99,99,99,99,99,99,99,99,99,99,
OCR, H5,          ,99,99,99,99,99,99,99,99,99,99,
OCR, H6,          ,99,99,99,99,99,99,99,99,99,99,
OCR, H7,          ,99,99,99,99,99,99,99,99,99,99,
OCR, H8,          ,99,99,99,99,99,99,99,99,99,99,
OCR, H9,          ,99,99,99,99,99,99,99,99,99,99,
Crack, H1,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,00192614,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,02414.021,00000.000,00000.000,00000.000,00000.000,00000.000,00000.000,00000.000,00000.000,00000.000,
Crack, H10,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,
Crack, H11,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,
Crack, All Edges,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,
Crack, Camera Edges,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,
Crack, H12,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,
Crack, H18,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,
data_end
