Top
Scratch, T1,00000476,00000420,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+02121.595,+00667.427,+02350.720,+01053.849,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, T2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, T3,00001476,00001128,00000712,00000636,00000508,00000492,00000000,00000000,00000000,00000000,+02009.491,+02124.766,+02318.629,+02602.434,+01959.419,+02252.699,+01968.034,+02224.361,+01944.757,+02109.381,+02051.002,+02211.534,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, T4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Bottom
Scratch, B1,00000636,00000588,00000492,00000460,00000000,00000000,00000000,00000000,00000000,00000000,+01988.753,+00580.665,+02270.171,+00567.473,+02123.971,+00878.442,+02273.675,+00989.882,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, B2,00002112,00002016,00001604,00001316,00001080,00000820,00000556,00000508,00000000,00000000,+01715.774,+01758.319,+01695.972,+01438.897,+02173.121,+01682.730,+02043.104,+02090.633,+02198.708,+01762.058,+01796.906,+02057.965,+02115.112,+01957.185,+02111.546,+01344.504,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, B3,00000792,00000780,00000616,00000440,00000000,00000000,00000000,00000000,00000000,00000000,+02143.888,+02588.048,+02047.623,+02773.899,+01837.461,+02389.748,+01804.449,+02789.268,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Shape, B4,098,
Shape, B5,094,
Shape, B6,096,
Shape, B7,077,
Shape, B8,098,
Scratch, B9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
data_end