Left
Scratch, L1,00000444,00000436,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+01815.842,+01576.228,+02066.021,+00891.544,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, L2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, L3,00001323,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+02063.553,+05051.831,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, L4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, L5,00001280,00000908,00000760,00000696,00000648,00000624,00000556,00000000,00000000,00000000,+01982.574,+02124.210,+01997.280,+02015.607,+01972.002,+02045.604,+01883.821,+02168.763,+02017.093,+01950.777,+01922.155,+02071.925,+01926.781,+02190.854,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, L6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, L7 Left SIM,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Right
Scratch, R1,00002252,00002192,00002148,00001844,00001160,00001132,00001080,00001068,00001008,00000944,+02140.355,+01588.861,+02236.166,+01526.456,+01785.207,+01563.520,+01752.388,+01582.582,+01758.915,+01602.190,+01745.459,+01954.225,+01875.316,+01626.358,+01824.439,+00516.334,+01759.163,+01042.208,+02108.739,+01538.834,
Scratch, R2,00001048,00000908,00000868,00000612,00000608,00000604,00000564,00000544,00000520,00000456,+02224.335,+03052.091,+02181.209,+03790.917,+02120.686,+03844.805,+01984.971,+03905.243,+01802.463,+03814.988,+01921.517,+03862.706,+02188.385,+03089.853,+01837.073,+02951.881,+02215.075,+03012.693,+01770.148,+02875.412,
Scratch, R3,00000792,00000764,00000756,00000600,00000512,00000444,00000444,00000424,00000000,00000000,+02046.216,+05097.175,+02063.017,+04378.292,+01845.440,+04582.231,+02108.235,+04277.446,+02179.547,+04426.124,+02186.260,+05234.298,+01988.048,+05513.567,+01831.759,+04273.922,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, R4,00003208,00002408,00001848,00001672,00001464,00001460,00001032,00000968,00000936,00000928,+02037.470,+02092.008,+01963.753,+01824.370,+02028.280,+02256.003,+01975.452,+02382.029,+01950.659,+01860.476,+01989.130,+02029.371,+02001.501,+01987.923,+01926.234,+02074.398,+02046.268,+01840.657,+02007.999,+01872.887,
Scratch, R5,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
data_end