imei,grade,type,region,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
351884703360489,A,Scratch,T1,1068,484.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2241.932,1039.798,2043.098,564.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351884703360489,A,Scratch,T2,1108,584.0,440.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2157.229,1896.524,1786.231,1643.813,2163.576,1568.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351884703360489,A,Scratch,T3,1528,1228.0,1168.0,1132.0,788.0,752.0,636.0,552.0,472.0,448.0,2096.605,1937.872,2176.476,2240.767,2159.788,1896.645,2268.002,2261.219,2134.631,2209.159,2072.945,2221.819,2268.665,2134.502,2263.347,2204.565,2197.613,2211.236,2316.945,2218.91
351884703360489,A,Scratch,T4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358900787482693,A,Scratch,T1,2740,1136.0,1132.0,1112.0,1100.0,776.0,716.0,704.0,516.0,500.0,2325.528,1091.8,1801.703,777.368,2145.632,871.461,2062.375,663.513,2361.216,966.159,2339.665,747.446,2188.525,1102.852,1787.434,584.119,2351.785,524.759,2275.746,969.42
358900787482693,A,Scratch,T2,644,456.0,432.0,424.0,424.0,400.0,0.0,0.0,0.0,0.0,2024.2,1401.141,1938.373,1213.7,1890.276,1919.223,1756.908,1691.937,1869.459,1776.353,1771.327,1629.971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358900787482693,A,Scratch,T3,2192,1224.0,1132.0,924.0,916.0,876.0,648.0,520.0,460.0,428.0,2294.986,2166.389,1794.724,2081.233,2166.104,2493.68,1826.435,2002.353,2216.321,2567.825,2230.494,2643.337,1843.637,2065.275,2233.358,2603.922,1888.422,1930.99,1751.448,2578.95
358900787482693,A,Scratch,T4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351884709898813,A,Scratch,T1,3000,2216.0,1488.0,1384.0,1168.0,1152.0,1020.0,908.0,908.0,880.0,2179.285,1011.923,2089.009,986.656,1858.778,645.339,2212.624,630.964,2119.91,786.12,2189.72,761.754,2149.965,912.174,2108.839,962.184,1873.788,1104.338,2209.966,1145.4
351884709898813,A,Scratch,T2,2336,1516.0,1476.0,1444.0,1372.0,1188.0,1120.0,1000.0,932.0,924.0,2072.356,1374.501,1790.325,1659.468,2180.652,1424.109,2304.416,1430.799,1887.041,1482.202,1781.048,1936.19,2072.956,1443.112,1896.219,1416.448,1849.588,1587.59,2057.876,1414.01
351884709898813,A,Scratch,T3,1360,1288.0,1276.0,1256.0,956.0,848.0,624.0,620.0,568.0,516.0,1963.221,2553.281,1780.008,1935.95,2150.176,2189.318,1907.083,2329.286,1903.638,2178.487,2127.808,2147.66,1844.616,2028.387,2177.142,2224.952,2224.993,2538.966,2185.052,2304.4
351884709898813,A,Scratch,T4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355918200700940,A,Scratch,T1,2600,1504.0,1504.0,1496.0,1068.0,920.0,732.0,608.0,596.0,576.0,2408.282,690.791,2403.71,619.353,2401.663,785.669,2098.001,331.502,2144.022,420.224,1942.647,330.577,2295.341,532.158,2074.201,449.986,2420.009,576.73,2144.853,1115.77
355918200700940,A,Scratch,T2,1396,1352.0,1184.0,1080.0,996.0,792.0,720.0,568.0,472.0,468.0,1777.204,1439.626,1751.824,1637.624,2182.351,1048.73,1850.907,1628.189,1815.104,1607.053,2292.397,1144.956,1740.242,1511.828,2343.76,1826.085,1886.02,1601.764,2350.295,1601.64
355918200700940,A,Scratch,T3,2692,1460.0,1040.0,780.0,600.0,524.0,476.0,440.0,0.0,0.0,1717.886,2169.687,1711.989,2276.132,1761.053,1968.413,2415.208,1995.195,2410.08,2114.926,2312.762,2673.012,1729.394,2075.036,1722.712,2649.97,0.0,0.0,0.0,0.0
355918200700940,A,Scratch,T4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355980287126217,A,Scratch,T1,980,692.0,676.0,644.0,584.0,500.0,460.0,456.0,416.0,412.0,1812.096,509.632,2135.779,398.997,2172.356,670.433,2332.983,729.834,2187.043,1001.793,2217.694,888.409,2279.393,479.756,2102.508,474.178,2132.208,1083.825,2180.022,798.52
355980287126217,A,Scratch,T2,1504,988.0,792.0,572.0,532.0,516.0,512.0,456.0,456.0,440.0,2394.124,1425.792,1977.995,1276.776,2069.372,1602.971,2282.12,1186.65,1836.618,1778.089,1760.057,1749.121,2212.956,1252.866,1803.048,1242.605,1760.742,1425.165,1975.892,1327.03
355980287126217,A,Scratch,T3,3028,2096.0,1464.0,1428.0,1312.0,1184.0,1056.0,888.0,828.0,768.0,2277.865,2621.485,2236.997,2517.979,2364.768,2564.164,2285.195,2564.096,2059.836,2046.262,2320.297,2028.449,2000.043,2544.166,1926.1,2650.935,2284.468,2480.29,2202.1,2611.39
355980287126217,A,Scratch,T4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351999628956003,A,Scratch,T1,3032,2752.0,1784.0,1500.0,1112.0,892.0,872.0,768.0,620.0,568.0,2119.222,499.811,1988.299,831.763,2116.257,611.678,2116.418,442.07,1841.435,435.911,1861.745,561.142,1794.178,693.142,1873.22,857.916,2200.954,741.391,1821.715,486.94
351999628956003,A,Scratch,T2,1804,1552.0,1420.0,1180.0,572.0,460.0,460.0,0.0,0.0,0.0,1960.923,1722.571,2046.091,1262.151,1832.307,1279.76,2325.182,1524.832,1875.472,1215.327,2112.088,1939.481,1853.904,1563.844,0.0,0.0,0.0,0.0,0.0,0.0
351999628956003,A,Scratch,T3,1888,992.0,640.0,544.0,516.0,432.0,0.0,0.0,0.0,0.0,1874.85,2214.823,2040.742,2136.379,1914.546,2075.783,1943.719,2042.92,2097.025,2266.612,1952.525,2307.473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351999628956003,A,Scratch,T4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355980284850207,B,Scratch,T1,1056,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2379.272,1057.71,2260.188,982.554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355980284850207,B,Scratch,T2,568,524.0,508.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2364.872,1714.17,2205.638,1244.465,2360.489,1680.901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355980284850207,B,Scratch,T3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355980284850207,B,Scratch,T4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351999627145178,B,Scratch,T1,688,492.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1985.949,408.224,1810.624,713.907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351999627145178,B,Scratch,T2,1208,1084.0,676.0,676.0,536.0,528.0,0.0,0.0,0.0,0.0,2174.103,1666.417,2013.911,1306.62,1889.868,1578.971,2058.274,1632.266,1925.268,1496.525,1907.457,1471.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351999627145178,B,Scratch,T3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351999627145178,B,Scratch,T4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355980288263779,B,Scratch,T1,1088,940.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2327.471,785.645,1775.262,600.497,1916.303,907.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355980288263779,B,Scratch,T2,1400,784.0,784.0,704.0,460.0,460.0,0.0,0.0,0.0,0.0,1915.701,1537.213,2012.874,1688.789,2073.515,1904.277,1885.861,1808.32,1815.571,1334.308,1751.614,1342.352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355980288263779,B,Scratch,T3,988,868.0,764.0,728.0,632.0,620.0,608.0,604.0,576.0,488.0,1931.405,2289.049,2186.174,2619.853,2331.61,2522.816,1742.717,2144.492,2133.534,2277.028,2064.683,2605.16,2262.743,2345.908,2049.608,2283.004,2060.881,2566.388,2139.199,2125.22
355980288263779,B,Scratch,T4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990483035255,C,Scratch,T1,1580,1412.0,1408.0,1356.0,892.0,716.0,672.0,600.0,584.0,560.0,2151.665,1146.707,1835.808,518.953,2062.891,1104.364,2108.703,675.053,1846.817,346.969,2213.126,1132.848,1822.841,417.231,2053.14,1185.546,2381.444,559.827,2123.801,1191.36
352990483035255,C,Scratch,T2,1996,1580.0,1544.0,1356.0,868.0,776.0,768.0,584.0,560.0,556.0,2093.177,1208.148,1799.226,1667.663,2283.687,1424.518,2021.185,1203.11,1782.467,1794.205,2063.094,1285.269,2128.416,1252.841,1950.195,1339.237,2030.264,1417.985,2305.617,1326.84
352990483035255,C,Scratch,T3,888,444.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2230.37,2054.183,2037.11,2043.715,1839.809,1939.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352990483035255,C,Scratch,T4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359646704194817,C,Scratch,T1,2620,1240.0,1052.0,1032.0,944.0,784.0,768.0,724.0,660.0,620.0,2011.24,1136.677,1742.889,933.589,2402.015,986.741,2081.806,1143.734,1911.471,713.993,1717.211,1074.687,2075.621,963.016,1923.305,1135.379,2018.805,1040.754,1793.743,1041.08
359646704194817,C,Scratch,T2,3740,2800.0,2508.0,2388.0,1988.0,1656.0,1444.0,1388.0,1140.0,1016.0,1856.431,1745.547,2051.439,1734.144,1791.173,1579.192,2258.969,1387.385,1811.608,1488.027,1879.907,1562.063,2018.589,1526.766,1983.344,1458.484,1920.592,1224.197,1916.805,1279.54
359646704194817,C,Scratch,T3,1980,1252.0,1104.0,1096.0,828.0,788.0,684.0,600.0,548.0,508.0,2381.439,2653.012,1721.563,1964.949,2141.198,2713.786,1930.417,1982.738,1854.153,2211.999,1682.398,2647.464,2279.211,2067.846,1689.707,2524.163,2269.814,1966.573,1889.9,2142.45
359646704194817,C,Scratch,T4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351884707400653,C,Scratch,T1,1928,1316.0,1016.0,1004.0,968.0,928.0,904.0,880.0,872.0,872.0,2113.903,635.567,2372.204,798.006,2384.329,1057.846,2147.575,338.422,1866.52,660.576,2274.996,610.94,1823.895,786.567,2322.523,903.583,1968.865,426.172,1753.176,292.59
351884707400653,C,Scratch,T2,1552,1340.0,1336.0,1332.0,1252.0,1044.0,856.0,832.0,676.0,576.0,2013.131,1115.387,2199.114,1456.579,2212.761,1108.719,2392.699,1060.32,2263.277,1416.439,2406.535,1171.512,2212.919,1351.265,1770.814,1188.692,2013.203,1281.346,2104.799,1180.23
351884707400653,C,Scratch,T3,2416,1628.0,1012.0,1000.0,464.0,444.0,0.0,0.0,0.0,0.0,2078.639,2651.136,1850.451,2539.083,1897.436,2584.563,1703.797,2327.805,2161.331,1936.191,2389.739,2097.128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351884707400653,C,Scratch,T4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359577624330886,C,Scratch,T1,3372,1772.0,1540.0,1432.0,864.0,720.0,660.0,508.0,476.0,452.0,1936.387,920.763,2346.726,316.206,1841.244,1025.49,2396.743,923.338,2246.922,1062.297,1967.374,817.886,2047.325,819.124,1907.112,1078.118,1964.228,583.956,1871.984,734.03
359577624330886,C,Scratch,T2,3296,3200.0,3064.0,2828.0,2192.0,2100.0,1736.0,1548.0,1520.0,1456.0,2251.965,1209.42,2274.739,1407.324,2296.0,1822.411,2177.495,1386.732,2338.568,1738.087,1889.867,1384.342,2338.805,1257.057,2311.306,1874.168,2245.298,1676.71,2233.116,1716.86
359577624330886,C,Scratch,T3,3400,3200.0,3088.0,2440.0,2356.0,2316.0,1996.0,1908.0,1688.0,1648.0,2036.271,2556.244,2021.512,2161.908,2219.542,2482.74,2361.605,2144.585,1745.401,2499.827,2094.637,2006.794,2311.041,2096.464,1970.322,1952.003,2036.865,2191.874,2317.409,2556.79
359577624330886,C,Scratch,T4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355980285854497,C,Scratch,T1,2476,2196.0,1936.0,1332.0,1128.0,952.0,948.0,676.0,596.0,588.0,2377.127,729.553,1816.228,323.696,2199.36,531.874,2329.803,836.858,2328.585,1051.152,1937.594,874.072,2028.606,949.958,2246.041,587.382,1816.328,941.237,1800.174,402.69
355980285854497,C,Scratch,T2,1888,1204.0,1160.0,1160.0,1132.0,912.0,796.0,760.0,560.0,548.0,2121.706,1339.451,2294.461,1336.683,1922.136,1536.885,1793.652,1703.37,2280.601,1632.892,2260.154,1666.416,2114.884,1238.863,1839.154,1321.155,1967.295,1673.671,2192.236,1920.32
