type,region,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
Scratch,D1,00006392,00003300,00002240,00002060,00001720,00001372,00001228,00001156,00000996,00000936,+02738.639,+01597.448,+02770.036,+01496.160,+02605.650,+02381.004,+03175.740,+01233.919,+03257.466,+00529.966,+02721.726,+02070.545,+02764.847,+01809.349,+02668.412,+02474.817,+02602.304,+01815.034,+02585.357,+02443.74
Scratch,D2,00009020,00003528,00003436,00002300,00001904,00001288,00000956,00000820,00000716,00000660,+03171.971,+03484.179,+02596.731,+04349.687,+02830.058,+04501.463,+02576.842,+03580.836,+02652.834,+03408.304,+02821.664,+03535.214,+03438.096,+04415.833,+02764.710,+03588.572,+03207.672,+03744.960,+03341.855,+02772.57
Scratch,D3,00001456,00000756,00000612,00000604,00000520,00000516,00000480,00000000,00000000,00000000,+03248.578,+06535.816,+02571.460,+05957.530,+03294.954,+06492.435,+02708.386,+05630.531,+03062.671,+06219.177,+03089.363,+04577.596,+02986.480,+04886.744,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,D4,00002168,00001348,00000748,00000512,00000448,00000440,00000000,00000000,00000000,00000000,+01559.159,+05401.718,+02356.813,+06526.482,+01700.679,+05725.324,+01619.540,+05362.285,+01537.207,+06428.635,+01574.971,+05224.625,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,D5,00000616,00000488,00000472,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00509.846,+05771.016,+00778.324,+05193.873,+00764.567,+04732.267,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,D6,00011720,00003244,00001376,00001268,00001104,00001012,00000860,00000524,00000500,00000404,+00839.700,+03884.658,+01309.537,+03574.566,+01338.461,+04239.322,+00556.984,+03052.351,+00455.908,+04425.202,+00731.550,+02829.667,+01074.304,+03233.895,+00679.675,+03646.271,+00696.472,+02723.182,+01123.712,+04448.48
Scratch,D7,00003008,00002252,00001504,00001268,00000912,00000904,00000836,00000628,00000592,00000520,+01060.227,+00656.484,+01146.756,+02396.074,+01103.552,+00715.763,+01124.004,+01582.737,+01285.149,+00685.185,+01072.733,+01130.105,+00626.401,+00544.130,+01277.786,+01283.323,+01370.878,+01475.396,+00964.905,+00762.69
Scratch,D8,00004956,00002572,00002484,00001592,00001200,00001112,00001020,00000940,00000920,00000904,+02033.750,+02461.316,+02151.272,+02266.223,+01971.616,+02250.907,+02504.937,+02418.193,+01979.117,+01418.489,+02480.321,+01937.510,+02137.959,+00852.473,+02401.719,+01989.448,+02069.429,+01671.465,+02291.199,+01937.96
Scratch,D9,00002316,00001200,00001036,00001020,00000888,00000748,00000740,00000700,00000624,00000620,+02108.050,+02637.875,+02089.371,+02583.426,+02012.052,+02836.928,+02166.807,+02713.347,+02351.276,+02682.415,+02243.803,+02659.444,+01527.499,+02635.173,+02537.628,+04375.605,+02075.902,+02831.759,+01939.389,+03019.21
Scratch,D10,00000596,00000504,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+01631.242,+00583.442,+02559.382,+00512.692,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Shape,D11,094
Shape,D12,098
Scratch,D13,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Crack,D1,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,00032304,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.00
Crack,D10,025,000,000,000,000,000,000,000,000,000,00000384,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
Crack,D11,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
