Back
Scratch, H1,00000644,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+01341.100,+00265.106,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, H2,00001284,00001100,00000888,00000740,00000708,00000612,00000560,00000468,00000416,00000416,+00501.240,+03749.751,+00721.408,+04188.879,+00537.751,+03186.996,+00608.467,+03755.161,+00842.580,+02487.286,+01324.139,+04081.049,+01479.382,+03362.114,+00656.415,+03902.525,+00674.134,+03780.608,+00747.933,+02804.668,
Scratch, H3,00025160,00011716,00001140,00000736,00000680,00000636,00000612,00000576,00000520,00000512,+01251.578,+04952.178,+01458.039,+05494.388,+00597.903,+04609.823,+01490.463,+06446.223,+00839.354,+06420.317,+01244.055,+05387.866,+00569.017,+05365.581,+01269.232,+05708.516,+00535.658,+06135.040,+00515.677,+04992.747,
Scratch, H4,00172144,00082640,00017900,00015008,00012952,00012636,00010824,00010676,00010412,00010396,+02192.379,+05159.383,+02208.594,+04929.653,+01914.198,+05509.687,+02087.218,+04677.769,+02271.469,+05516.463,+02100.719,+04699.808,+02472.140,+05411.716,+02256.699,+05708.800,+02476.002,+05526.322,+01667.572,+05498.117,
Scratch, H5,00072580,00025956,00018420,00018368,00016904,00016432,00014340,00010756,00008796,00007584,+02846.294,+05144.012,+02704.537,+04945.182,+03074.616,+05441.900,+02885.619,+05320.822,+02885.238,+05547.031,+02779.878,+05426.244,+03101.720,+05561.052,+02987.325,+04959.679,+03373.137,+05465.904,+02870.511,+04701.681,
Scratch, H6,00001796,00001036,00001000,00000908,00000504,00000400,00000000,00000000,00000000,00000000,+02571.519,+04353.757,+03567.767,+03097.469,+02801.984,+04322.059,+03679.635,+04351.996,+02687.288,+04384.817,+03697.479,+03592.802,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, H7,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, H8,00000984,00000872,00000832,00000796,00000632,00000444,00000412,00000000,00000000,00000000,+01998.626,+00383.805,+02124.347,+00293.799,+02058.737,+00306.213,+01924.784,+00322.990,+02451.503,+01947.485,+01768.284,+00245.754,+01696.851,+00911.657,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, H9,00002020,00000892,00000892,00000544,00000424,00000404,00000000,00000000,00000000,00000000,+02571.051,+04352.219,+02511.716,+04324.802,+02344.362,+03875.297,+01605.154,+03302.268,+02491.522,+02811.920,+02685.238,+04382.745,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Shape, H10 cam1,90.979,
Shape, H11 cam2,081,
Shape, H12 cam3,084,
Shape, H13 Flash,94.509,
Shape, H14 mic,91.372,
Shape, H15 Logo,94.117,
Scratch, H15 Logo,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Shape, H16 Script,00.000,
Shape, H17 Lidar,00.000,
Scratch, H18 cam area,00009328,00001472,00001232,00000960,00000752,00000720,00000144,00000000,00000000,00000000,+03502.636,+00995.087,+03016.388,+01032.909,+03069.591,+01065.193,+02926.344,+01109.321,+02736.344,+01600.941,+02931.722,+01159.543,+03573.233,+01202.832,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
OCR, H1,          ,99,99,99,99,99,99,99,99,99,99,
OCR, H2,          ,99,99,99,99,99,99,99,99,99,99,
OCR, H3,          ,99,99,99,99,99,99,99,99,99,99,
OCR, H4,          ,99,99,99,99,99,99,99,99,99,99,
OCR, H5,          ,99,99,99,99,99,99,99,99,99,99,
OCR, H6,          ,99,99,99,99,99,99,99,99,99,99,
OCR, H7,          ,99,99,99,99,99,99,99,99,99,99,
OCR, H8,          ,99,99,99,99,99,99,99,99,99,99,
OCR, H9,          ,99,99,99,99,99,99,99,99,99,99,
Crack, H1,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,00169487,00167328,00004435,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,02190.486,02260.796,00183.711,00000.000,00000.000,00000.000,00000.000,00000.000,00000.000,00000.000,
Crack, H10,011,000,000,000,000,000,000,000,000,000,00000112,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,
Crack, H11,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,
Crack, All Edges,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,
Crack, Camera Edges,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,
Crack, H12,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,
Crack, H18,021,000,000,000,000,000,000,000,000,000,00000192,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,
data_end
