type,region,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
Scratch,D1,00001384,00001308,00001268,00001172,00001084,00001008,00000844,00000816,00000788,00000692,+02638.539,+02433.251,+02788.041,+02016.438,+03448.111,+01215.502,+02620.658,+02156.536,+02746.410,+02249.509,+02829.374,+02355.537,+03003.138,+01557.201,+02747.999,+02286.220,+02861.835,+02165.973,+03047.470,+01564.20
Scratch,D2,00010776,00008536,00007304,00003392,00001632,00001620,00001324,00001208,00001160,00001092,+02750.203,+03614.063,+02739.482,+03367.311,+02980.282,+03362.082,+02734.761,+03464.250,+02986.976,+04508.312,+02593.246,+04115.663,+02768.761,+04050.241,+02580.905,+04236.188,+02682.522,+03429.734,+02554.685,+03795.55
Scratch,D3,00007728,00001984,00001004,00000908,00000644,00000584,00000528,00000524,00000480,00000440,+02940.776,+06088.213,+02960.681,+04605.702,+02632.181,+06008.180,+03261.773,+04704.989,+03340.314,+05808.130,+03209.981,+05076.617,+02589.827,+04711.426,+03452.209,+05984.046,+03619.875,+05982.386,+03408.894,+06105.35
Scratch,D4,00008808,00005844,00002216,00001844,00001508,00001400,00001348,00001296,00001280,00001072,+02250.651,+05867.852,+01753.820,+05829.621,+01964.997,+05748.561,+01937.972,+05922.941,+01556.305,+05463.831,+01508.637,+06351.947,+01756.364,+04715.749,+02283.066,+04912.917,+02248.551,+04804.499,+01864.963,+05949.12
Scratch,D5,00002120,00001476,00001452,00001432,00001344,00001016,00000848,00000636,00000620,00000592,+00487.864,+06110.539,+01127.125,+05669.391,+01412.943,+06335.636,+01241.358,+06129.968,+01182.179,+06076.798,+01074.652,+04814.157,+01132.644,+04650.787,+01203.941,+05625.326,+00811.004,+04885.395,+00910.353,+05171.58
Scratch,D6,00006968,00005860,00005632,00004832,00003996,00002484,00001396,00001376,00001148,00001100,+01269.137,+04038.442,+01297.159,+04094.886,+00729.696,+02725.770,+01088.707,+02630.327,+01340.739,+02602.130,+01340.558,+04041.562,+00919.638,+02673.227,+00583.948,+02776.298,+01257.348,+03956.113,+01256.274,+02626.43
Scratch,D7,00003300,00002868,00002780,00002600,00001816,00001700,00001284,00001056,00000984,00000960,+01021.822,+00545.270,+00684.993,+02335.398,+00823.180,+02150.146,+01384.006,+01405.310,+01146.014,+02358.402,+00933.841,+00740.033,+00774.899,+02326.135,+01290.799,+01015.980,+00802.894,+02113.876,+01159.053,+01311.09
Scratch,D8,00002332,00002256,00001128,00001036,00000740,00000732,00000692,00000672,00000632,00000588,+02453.228,+01146.054,+01641.761,+02009.431,+02521.400,+01062.315,+01655.871,+02310.946,+02533.033,+02064.455,+02166.744,+00799.387,+01816.510,+01669.524,+01512.263,+01497.534,+02377.338,+00674.942,+02218.050,+01968.56
Scratch,D9,00019572,00011432,00010296,00008300,00006748,00005016,00004604,00003804,00002924,00002912,+02105.313,+03406.565,+01781.314,+03858.365,+02326.213,+03204.131,+01927.598,+03927.207,+01847.848,+03210.475,+02475.464,+03758.876,+02031.953,+03079.084,+01840.772,+04025.824,+01584.812,+04224.490,+02261.551,+03699.01
Scratch,D10,00002092,00001868,00000816,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+02019.146,+00419.495,+02321.018,+00505.851,+02550.796,+00402.348,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Shape,D11,081
Shape,D12,091
Scratch,D13,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Crack,D1,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,00080157,00077593,00069349,00015727,00000000,00000000,00000000,00000000,00000000,00000000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.00
Crack,D10,035,061,000,000,000,000,000,000,000,000,00001216,00001152,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
Crack,D11,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000
