Front
Scratch, D1,00032320,00010164,00005184,00004764,00002864,00002840,00002284,00002080,00001472,00001440,+03085.574,+01878.954,+02965.571,+00966.754,+02669.546,+01660.039,+02912.708,+00678.160,+03209.556,+02062.445,+03088.675,+02178.464,+03049.555,+02003.186,+03136.418,+01109.180,+03146.589,+02039.213,+03121.805,+02220.528,
Scratch, D2,00001016,00000452,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+03498.763,+03951.782,+03598.214,+02688.585,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, D3,00018796,00009944,00003568,00001412,00000440,00000000,00000000,00000000,00000000,00000000,+03237.275,+05864.229,+03397.065,+05703.335,+03165.599,+05602.381,+03606.947,+06144.938,+03439.737,+06082.772,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, D4,00001416,00001268,00000880,00000868,00000796,00000600,00000596,00000476,00000428,00000400,+01606.758,+06237.077,+02393.570,+05289.993,+02083.233,+04977.879,+02469.926,+04983.738,+02410.939,+05291.685,+02441.861,+05084.827,+02482.139,+05000.158,+01694.249,+05957.320,+02438.129,+05107.985,+02275.542,+05426.002,
Scratch, D5,00001856,00001752,00000988,00000600,00000000,00000000,00000000,00000000,00000000,00000000,+01298.350,+05801.507,+01243.046,+06022.741,+01215.369,+05979.519,+01276.051,+06027.206,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, D6,00005100,00005028,00004144,00003620,00003480,00003248,00001168,00000916,00000000,00000000,+00794.709,+04443.613,+01249.228,+02815.110,+00519.887,+04203.230,+00733.646,+02933.047,+01287.674,+03346.659,+00730.150,+02949.393,+01336.210,+03555.219,+01317.254,+03567.019,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, D7,00001384,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+01071.770,+00573.536,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, D8,00014700,00010360,00003192,00001976,00001680,00001652,00000832,00000512,00000500,00000460,+02194.741,+01490.070,+02156.071,+01669.492,+02437.545,+01815.070,+01743.797,+00942.809,+02217.220,+01595.385,+02425.769,+01443.092,+02534.290,+01616.682,+01440.563,+01925.586,+02289.788,+01365.731,+02450.246,+01432.113,
Scratch, D9,00009852,00002204,00002184,00001864,00001736,00000780,00000560,00000460,00000408,00000000,+01881.924,+02981.819,+02329.715,+04205.941,+01645.811,+03604.706,+02346.758,+04210.414,+01661.090,+03593.012,+02543.083,+04460.112,+02521.518,+04456.468,+02027.864,+04561.052,+01444.312,+03803.056,+00000.000,+00000.000,
Scratch, D10,00001000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+01628.811,+00386.403,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Shape, D11,087,
Shape, D12,094,
Scratch, D13,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Crack, D1,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,00000.000,00000.000,00000.000,00000.000,00000.000,00000.000,00000.000,00000.000,00000.000,00000.000,
Crack, D10,017,000,000,000,000,000,000,000,000,000,00000352,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,
Crack, D11,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,
data_end
