type,region,a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,x9,y9,x10,y10
Scratch,T1,00002372,00002068,00001232,00001128,00001088,00001004,00000944,00000904,00000892,00000828,+02397.824,+00460.070,+02357.742,+00977.926,+01874.759,+01154.568,+02316.865,+01067.956,+01795.842,+00893.018,+01822.932,+01066.170,+02414.153,+00635.485,+01815.251,+00645.094,+01729.470,+00801.725,+01826.018,+00394.91
Scratch,T2,00003840,00003676,00002940,00002608,00002092,00001928,00001836,00001752,00001624,00001500,+01786.911,+01567.854,+02190.800,+01361.419,+01829.440,+01832.903,+01705.572,+01793.356,+01752.465,+01362.692,+01949.491,+01520.043,+02398.747,+01448.496,+01723.201,+01484.878,+02205.203,+01702.579,+01719.840,+01282.74
Scratch,T3,00001896,00001888,00001848,00001784,00001748,00001408,00001044,00000900,00000792,00000748,+01722.824,+01994.559,+01697.020,+02630.186,+01954.991,+02129.062,+02385.255,+02654.525,+01935.990,+02019.087,+02128.845,+02307.639,+02054.750,+02648.980,+02192.720,+02047.770,+02108.654,+02538.598,+02068.985,+02590.74
Scratch,T4,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,B1,00002208,00001504,00001364,00001260,00001212,00001044,00001024,00000928,00000924,00000924,+02294.339,+00820.371,+02096.190,+01211.271,+01859.730,+01123.394,+02309.934,+01195.098,+01864.973,+01212.085,+01864.050,+01027.510,+02030.184,+01256.886,+02215.280,+01000.400,+01862.860,+00936.207,+02075.063,+01125.38
Scratch,B2,00003483,00002133,00001575,00001134,00000000,00000000,00000000,00000000,00000000,00000000,+01774.620,+01664.929,+01676.512,+01772.045,+01959.998,+01327.988,+01863.316,+01939.395,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Scratch,B3,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
Shape,B4,091
Shape,B5,060
Shape,B6,065
Shape,B7,060
Shape,B8,089
Scratch,B9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.00
