Front
Scratch, D1,00004452,00003068,00001580,00001364,00000780,00000512,00000404,00000000,00000000,00000000,+03062.691,+01837.714,+03165.445,+01699.706,+03036.286,+02110.935,+03052.113,+02117.186,+02744.639,+01253.360,+02796.316,+00710.539,+02813.047,+00726.936,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, D2,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, D3,00003660,00003624,00003408,00003048,00002904,00001736,00001348,00000708,00000556,00000400,+02967.681,+06524.803,+02741.457,+05128.076,+02925.946,+06245.728,+03506.354,+05158.577,+02852.802,+05148.093,+02794.905,+05504.763,+02960.749,+04989.574,+02893.557,+06548.195,+02805.363,+04885.599,+02824.738,+04891.808,
Scratch, D4,00005512,00003612,00002596,00002276,00001288,00000968,00000528,00000460,00000000,00000000,+02158.912,+05420.037,+02092.227,+05090.323,+02169.796,+06532.993,+02214.067,+05247.822,+02264.308,+06013.267,+02525.494,+06015.925,+02147.538,+05747.284,+02166.255,+05754.152,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, D5,00001428,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+01309.175,+04899.834,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, D6,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, D7,00002972,00002040,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+01365.338,+00515.033,+01271.428,+00705.393,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, D8,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, D9,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Scratch, D10,00001764,00001584,00000760,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+01801.724,+00408.482,+01474.277,+00384.821,+01799.201,+00492.342,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Shape, D11,089,
Shape, D12,093,
Scratch, D13,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,+00000.000,
Crack, D1,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,+0000000.000,00000.000,00000.000,00000.000,00000.000,00000.000,00000.000,00000.000,00000.000,00000.000,00000.000,
Crack, D10,013,012,012,012,000,000,000,000,000,000,00000176,00000160,00000160,00000160,00000000,00000000,00000000,00000000,00000000,00000000,
Crack, D11,000,000,000,000,000,000,000,000,000,000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,
data_end
